#chr_A	pos_A	chr_B	pos_B
chr12	80264314	chr12	80466949
chr12	80265548	chr12	80352522
chr12	80267244	chr12	80350610
chr12	80271260	chr12	80299792
chr12	80300677	chr12	80506408
chr12	80314136	chr12	80382270
chr12	80316151	chr12	85766421
chr12	80321984	chr12	80340636
chr12	80346709	chr12	80347223
chr12	80347557	chr12	80506099
chr12	80349191	chr12	85771634
chr12	80349503	chr12	80513035
chr12	80350933	chr12	80387137
chr12	80359309	chr12	85735267
chr12	80369714	chr12	85790911
chr12	80374491	chr12	80532637
chr12	80391386	chr12	80396372
chr12	80436430	chr12	80470626
chr12	80444134	chr12	85736343
chr12	80467775	chr12	80500819
chr12	80467775	chr12	80500819
chr12	80475480	chr12	108833783
chr12	80495931	chr12	80591231
chr12	80517910	chr12	80811523
chr12	80528980	chr12	80543693
chr12	80599616	chr12	80621554
chr12	80605816	chr12	80606151
chr12	80608093	chr12	80707360
chr12	80612802	chr12	80827022
chr12	80617354	chr12	80820533
chr12	80617692	chr12	80705980
chr12	80645701	chr12	80674626
chr12	80661574	chr12	109431275
chr12	80666048	chr12	80668058
chr12	80710840	chr12	80725992
chr12	80745683	chr12	80751272
chr12	80746640	chr12	80798448
chr12	80752807	chr12	80761029
chr12	80753443	chr12	80779300
chr12	80756351	chr12	109725634
chr12	80803364	chr12	80804599
chr12	80977666	chr12	81512097
chr12	81008655	chr12	81456851
chr12	81121224	chr12	81147855
chr12	81212256	chr12	81256089
chr12	81214347	chr12	81284689
chr12	81321861	chr12	81326085
chr12	81386301	chr12	81386521
chr12	81467805	chr12	81469806
chr12	81470103	chr12	110225986
chr12	81476504	chr12	110110596
chr12	81532871	chr12	81734947
chr12	81569116	chr12	110333175
chr12	81600169	chr12	81613985
chr12	81622203	chr12	81674785
chr12	81657973	chr12	82264078
chr12	81658186	chr12	81788233
chr12	81684059	chr12	81755392
chr12	81684721	chr12	81736903
chr12	81687759	chr12	81737325
chr12	81687759	chr12	81737325
chr12	81697480	chr12	81752461
chr12	81754182	chr12	81786621
chr12	81794434	chr12	81956531
chr12	81823224	chr12	110886048
chr12	81850955	chr12	81895697
chr12	81858420	chr12	110029764
chr12	81864920	chr12	81882881
chr12	81902301	chr12	85559065
chr12	82128922	chr12	82232759
chr12	82143612	chr12	82417974
chr12	82148552	chr12	82471652
chr12	82174988	chr12	82175627
chr12	82314680	chr12	82330881
chr12	82314989	chr12	82473064
chr12	82360608	chr12	82366658
chr12	82360608	chr12	82366658
chr12	82389274	chr12	82415339
chr12	82406348	chr12	82406517
chr12	82434269	chr12	83593125
chr12	82455624	chr12	82581913
chr12	82458046	chr12	82469788
chr12	82479507	chr12	82486297
chr12	82485238	chr12	82832473
chr12	82489320	chr12	82833903
chr12	82602328	chr12	82701807
chr12	82621994	chr12	82930015
chr12	82629978	chr12	82884226
chr12	82648387	chr12	113460394
chr12	82720369	chr12	113551867
chr12	82720369	chr12	113551867
chr12	82798913	chr12	113663717
chr12	82806920	chr12	82820568
chr12	82880434	chr12	83691651
chr12	82908589	chr12	83529121
chr12	82920995	chr12	113650401
chr12	82987601	chr12	90925199
chr12	83010556	chr12	83546636
chr12	83045773	chr12	83072929
chr12	83053247	chr12	83064477
chr12	83054555	chr12	83084774
chr12	83073588	chr12	113503261
chr12	83085817	chr12	83372570
chr12	83098396	chr12	83204791
chr12	83108604	chr12	83198767
chr12	83111088	chr12	83111589
chr12	83116128	chr12	83120566
chr12	83123919	chr12	83485398
chr12	83157331	chr12	83492362
chr12	83161118	chr12	113590223
chr12	83183617	chr12	83194064
chr12	83210750	chr12	113718765
chr12	83210750	chr12	113718765
chr12	83249196	chr12	114896760
chr12	83272742	chr12	83284383
chr12	83304127	chr12	83307322
chr12	83388972	chr12	112971026
chr12	83399142	chr12	83402582
chr12	83404637	chr12	84001075
chr12	83405513	chr12	84007074
chr12	83416135	chr12	83906151
chr12	83417999	chr12	83452002
chr12	83433356	chr12	84124300
chr12	83451292	chr12	83725760
chr12	83451687	chr12	83824149
chr12	83470913	chr12	83476882
chr12	83471773	chr12	83890042
chr12	83472689	chr12	113803172
chr12	83485819	chr12	83492433
chr12	83495829	chr12	103239775
chr12	83505160	chr12	102764813
chr12	83511891	chr12	83588832
chr12	83525763	chr12	83646799
chr12	83525763	chr12	83646799
chr12	83531935	chr12	83561124
chr12	83548002	chr12	83704416
chr12	83549738	chr12	83787674
chr12	83550104	chr12	83567974
chr12	83552417	chr12	83681762
chr12	83553526	chr12	83704014
chr12	83558835	chr12	104649603
chr12	83632977	chr12	83642236
chr12	83642780	chr12	83677234
chr12	83717903	chr12	83741931
chr12	83736587	chr12	83745327
chr12	83767449	chr12	84279566
chr12	83780684	chr12	83782403
chr12	83787745	chr12	83954331
chr12	83793854	chr12	83811929
chr12	83802084	chr12	83844415
chr12	83805553	chr12	83904902
chr12	83824389	chr12	83838516
chr12	83833708	chr12	102813279
chr12	83838137	chr12	83842933
chr12	83852403	chr12	83904638
chr12	83858733	chr12	84099246
chr12	83858744	chr12	103479358
chr12	83858744	chr12	103479358
chr12	83861220	chr12	83879210
chr12	83869990	chr12	83874049
chr12	83875199	chr12	84064103
chr12	83893082	chr12	84173606
chr12	83894551	chr12	103648160
chr12	83935111	chr12	117259821
chr12	83970339	chr12	84252468
chr12	83971121	chr12	83981908
chr12	83971616	chr12	84129482
chr12	83971687	chr12	83976989
chr12	83986598	chr12	84238262
chr12	84011415	chr12	84569768
chr12	84033064	chr12	84033344
chr12	84034338	chr12	103692048
chr12	84045264	chr12	117226792
chr12	84045486	chr12	117194319
chr12	84097399	chr12	84108523
chr12	84099047	chr12	115063984
chr12	84107238	chr12	84266998
chr12	84157902	chr12	84297353
chr12	84202862	chr12	84277200
chr12	84221238	chr12	84278905
chr12	84236541	chr12	84238013
chr12	84312577	chr12	84434532
chr12	84333675	chr12	113046726
chr12	84346399	chr12	84589472
chr12	84356848	chr12	91713132
chr12	84359080	chr12	91765804
chr12	84387851	chr12	84422573
chr12	84397806	chr12	84415348
chr12	84465862	chr12	91564156
chr12	84521733	chr12	84526734
chr12	84527246	chr12	84528361
chr12	84546590	chr12	91541233
chr12	84559045	chr12	84584848
chr12	84572114	chr12	86847099
chr12	84612360	chr12	84613582
chr12	84623267	chr12	84668304
chr12	84631436	chr12	84654716
chr12	84640639	chr12	84648787
chr12	84646156	chr12	84690227
chr12	84657699	chr12	84666231
chr12	84660334	chr12	84891744
chr12	84673166	chr12	86828057
chr12	84673166	chr12	86828057
chr12	84686552	chr12	84868181
chr12	84686552	chr12	84868181
chr12	84787748	chr12	86486601
chr12	84881829	chr12	84882840
chr12	84901554	chr12	84995905
chr12	84941467	chr12	110625410
chr12	84943774	chr12	111339860
chr12	84986080	chr12	85441710
chr12	85017161	chr12	111179229
chr12	85022395	chr12	110561466
chr12	85079008	chr12	110422545
chr12	85089894	chr12	111832227
chr12	85095421	chr12	85107034
chr12	85100480	chr12	85109723
chr12	85115242	chr12	111438952
chr12	85132456	chr12	110766985
chr12	85162984	chr12	85165876
chr12	85197465	chr12	85484438
chr12	85209808	chr12	85855764
chr12	85253861	chr12	85306695
chr12	85269352	chr12	85274267
chr12	85298998	chr12	85345964
chr12	85301884	chr12	109930434
chr12	85304875	chr12	85342201
chr12	85389930	chr12	85482793
chr12	85411314	chr12	108808034
chr12	85419465	chr12	85854299
chr12	85438921	chr12	85479214
chr12	85443190	chr12	85465603
chr12	85447089	chr12	110823955
chr12	85467459	chr12	111236926
chr12	85483680	chr12	111130438
chr12	85492140	chr12	85662149
chr12	85527656	chr12	85568426
chr12	85531238	chr12	85587775
chr12	85570739	chr12	85670895
chr12	85583443	chr12	85594806
chr12	85596553	chr12	109893963
chr12	85600190	chr12	85614765
chr12	85607948	chr12	85888982
chr12	85618685	chr12	85627889
chr12	85669512	chr12	109317113
chr12	85670643	chr12	85896624
chr12	85676870	chr12	85834475
chr12	85687281	chr12	110009856
chr12	85709113	chr12	109206656
chr12	85717785	chr12	85782643
chr12	85725509	chr12	85877248
chr12	85732796	chr12	85859192
chr12	85734939	chr12	85833184
chr12	85738869	chr12	85845321
chr12	85804699	chr12	86248145
chr12	85836582	chr12	85844951
chr12	85839955	chr12	85892192
chr12	85840367	chr12	85905373
chr12	85840367	chr12	85905375
chr12	85884784	chr12	85887679
chr12	85924307	chr12	86109749
chr12	85929224	chr12	86086892
chr12	85930212	chr12	109303619
chr12	85931607	chr12	109420307
chr12	85955051	chr12	86758058
chr12	85964912	chr12	86334491
chr12	85965924	chr12	86350995
chr12	85966375	chr12	86430529
chr12	85970502	chr12	109509858
chr12	85984885	chr12	86031142
chr12	85985032	chr12	86077712
chr12	86075373	chr12	86078201
chr12	86122578	chr12	86290703
chr12	86124593	chr12	108650845
chr12	86132449	chr12	86162158
chr12	86169869	chr12	86478307
chr12	86195148	chr12	86195395
chr12	86195148	chr12	86195395
chr12	86203392	chr12	86391890
chr12	86211235	chr12	86625936
chr12	86211477	chr12	86618699
chr12	86249970	chr12	87208825
chr12	86267244	chr12	86566573
chr12	86276224	chr12	86281229
chr12	86277023	chr12	86609106
chr12	86287659	chr12	86387367
chr12	86323704	chr12	86332384
chr12	86346476	chr12	86445549
chr12	86349053	chr12	86356514
chr12	86366786	chr12	86438675
chr12	86371361	chr12	86389917
chr12	86380771	chr12	86598784
chr12	86408306	chr12	86414725
chr12	86417102	chr12	86437699
chr12	86425553	chr12	86440872
chr12	86452448	chr12	86869305
chr12	86467512	chr12	86481384
chr12	86518937	chr12	86526118
chr12	86532720	chr12	86536543
chr12	86539166	chr12	94613114
chr12	86558246	chr12	86693256
chr12	86580692	chr12	86592963
chr12	86657946	chr12	86665835
chr12	86681570	chr12	86698292
chr12	86691167	chr12	86692047
chr12	86700261	chr12	87191898
chr12	86740075	chr12	86762763
chr12	86741335	chr12	86758528
chr12	86748650	chr12	86837418
chr12	86771169	chr12	111218706
chr12	86773128	chr12	86832065
chr12	86798823	chr12	112551662
chr12	86800213	chr12	86853401
chr12	86801158	chr12	86949738
chr12	86817798	chr12	87202949
chr12	86828307	chr12	86903859
chr12	86837873	chr12	110761758
chr12	86856595	chr12	86858764
chr12	86860899	chr12	88366862
chr12	86860899	chr12	88366862
chr12	86874225	chr12	86892139
chr12	86875522	chr12	86880735
chr12	86875522	chr12	86880735
chr12	86883140	chr12	86929494
chr12	86883140	chr12	86929492
chr12	86895510	chr12	86907246
chr12	86934344	chr12	92471404
chr12	86934706	chr12	112582453
chr12	86944021	chr12	86955661
chr12	86961075	chr12	92470881
chr12	86961075	chr12	92470883
chr12	86961317	chr12	87019248
chr12	86964486	chr12	86984135
chr12	86967645	chr12	87003048
chr12	86991942	chr12	87014438
chr12	86991942	chr12	87014438
chr12	87007202	chr12	112788760
chr12	87033032	chr12	87054968
chr12	87035671	chr12	87227763
chr12	87041644	chr12	87228118
chr12	87041786	chr12	87202533
chr12	87049442	chr12	87227692
chr12	87062911	chr12	87199471
chr12	87077344	chr12	87191996
chr12	87088344	chr12	87225910
chr12	87089752	chr12	87164469
chr12	87100987	chr12	87229327
chr12	87102165	chr12	87157393
chr12	87112792	chr12	87113147
chr12	87116646	chr12	87226857
chr12	87118622	chr12	87351568
chr12	87137365	chr12	87330576
chr12	87144637	chr12	110591346
chr12	87157735	chr12	87368178
chr12	87163948	chr12	87165480
chr12	87170686	chr12	87180210
chr12	87175789	chr12	87380268
chr12	87193161	chr12	87195805
chr12	87195896	chr12	87201203
chr12	87197446	chr12	87200591
chr12	87239751	chr12	88333400
chr12	87241901	chr12	91812524
chr12	87242628	chr12	87487548
chr12	87261305	chr12	87536655
chr12	87265054	chr12	87274829
chr12	87271433	chr12	113090345
chr12	87308264	chr12	87314610
chr12	87313596	chr12	87315569
chr12	87319527	chr12	87320949
chr12	87319527	chr12	87320949
chr12	87319834	chr12	111555559
chr12	87320038	chr12	87331887
chr12	87323972	chr12	111537718
chr12	87343955	chr12	87357274
chr12	87354095	chr12	87371060
chr12	87358824	chr12	91681148
chr12	87366035	chr12	87366266
chr12	87394696	chr12	87972721
chr12	87395719	chr12	87401417
chr12	87404446	chr12	88196825
chr12	87425891	chr12	88295369
chr12	87436488	chr12	87482658
chr12	87444407	chr12	87465420
chr12	87467605	chr12	87479473
chr12	87467605	chr12	87479473
chr12	87483225	chr12	88205753
chr12	87492736	chr12	87495926
chr12	87497809	chr12	89163858
chr12	87511225	chr12	88203362
chr12	87522802	chr12	87525877
chr12	87528152	chr12	88208635
chr12	87531678	chr12	87554619
chr12	87531678	chr12	87554619
chr12	87557321	chr12	96150277
chr12	87576747	chr12	88291645
chr12	87608372	chr12	87615881
chr12	87612674	chr12	87964690
chr12	87820526	chr12	87981383
chr12	87851170	chr12	88188933
chr12	88201418	chr12	88329513
chr12	88217016	chr12	88217949
chr12	88256397	chr12	88681265
chr12	88349976	chr12	92483709
chr12	88371628	chr12	88384496
chr12	88409874	chr12	88448595
chr12	88459061	chr12	92511041
chr12	88471953	chr12	88474767
chr12	88478686	chr12	92249864
chr12	88492693	chr12	95172669
chr12	88516984	chr12	88530790
chr12	88596931	chr12	88603275
chr12	88600322	chr12	88604740
chr12	88621898	chr12	91845891
chr12	88621898	chr12	91845890
chr12	88634265	chr12	88662809
chr12	88643388	chr12	92048441
chr12	88652660	chr12	92129943
chr12	88652660	chr12	92129943
chr12	88681855	chr12	89164912
chr12	88686745	chr12	89079898
chr12	88689836	chr12	88756891
chr12	88699269	chr12	88702448
chr12	88706528	chr12	88718253
chr12	88724605	chr12	88999187
chr12	88728490	chr12	89046123
chr12	88850944	chr12	96270941
chr12	88904181	chr12	88968553
chr12	88926740	chr12	89002454
chr12	88927910	chr12	114176982
chr12	88930474	chr12	89335152
chr12	88934761	chr12	114161098
chr12	88935866	chr12	114166133
chr12	88991612	chr12	89115368
chr12	88994376	chr12	89098246
chr12	88996352	chr12	89000823
chr12	88999556	chr12	89082477
chr12	89002268	chr12	114434685
chr12	89007131	chr12	114451269
chr12	89014462	chr12	89076859
chr12	89015575	chr12	89017189
chr12	89021082	chr12	89158370
chr12	89033018	chr12	89075299
chr12	89062797	chr12	89064120
chr12	89064711	chr12	89084984
chr12	89084881	chr12	114421575
chr12	89090885	chr12	89096667
chr12	89106341	chr12	114429110
chr12	89112376	chr12	89126645
chr12	89183838	chr12	89185586
chr12	89190220	chr12	92956943
chr12	89190220	chr12	92956943
chr12	89206228	chr12	92140539
chr12	89222158	chr12	89254636
chr12	89237637	chr12	93009862
chr12	89241038	chr12	93022484
chr12	89241038	chr12	93022484
chr12	89271495	chr12	89278831
chr12	89273965	chr12	92960696
chr12	89286818	chr12	92950723
chr12	89306949	chr12	92880498
chr12	89318705	chr12	93064480
chr12	89319649	chr12	91041600
chr12	89353848	chr12	93018697
chr12	89362640	chr12	90115877
chr12	89369381	chr12	89375330
chr12	89370609	chr12	93070207
chr12	89414814	chr12	89607084
chr12	89427816	chr12	89435188
chr12	89461697	chr12	91262955
chr12	89493142	chr12	89580048
chr12	89516660	chr12	89550724
chr12	89561715	chr12	92808724
chr12	89562193	chr12	92807147
chr12	89562193	chr12	92807147
chr12	89614229	chr12	90275370
chr12	89614248	chr12	90165892
chr12	89625035	chr12	90254747
chr12	89630664	chr12	90181879
chr12	89636029	chr12	90278508
chr12	89649769	chr12	112961575
chr12	89690338	chr12	89692133
chr12	89700647	chr12	89705617
chr12	89790222	chr12	89926442
chr12	89816271	chr12	89890219
chr12	89896535	chr12	90521128
chr12	89943401	chr12	115635390
chr12	89999715	chr12	90048382
chr12	90004903	chr12	90040256
chr12	90006647	chr12	90011386
chr12	90009145	chr12	90016434
chr12	90055740	chr12	90701115
chr12	90074366	chr12	90691954
chr12	90088328	chr12	90496370
chr12	90089693	chr12	90517281
chr12	90090354	chr12	90172617
chr12	90103228	chr12	90505144
chr12	90112499	chr12	90118401
chr12	90186482	chr12	90283390
chr12	90204252	chr12	90295765
chr12	90215942	chr12	90637767
chr12	90217139	chr12	90638002
chr12	90259030	chr12	90261971
chr12	90295590	chr12	91173735
chr12	90326611	chr12	114027826
chr12	90385354	chr12	91244168
chr12	90390760	chr12	90393174
chr12	90392110	chr12	90602566
chr12	90402831	chr12	90405343
chr12	90422897	chr12	114673066
chr12	90509423	chr12	90627724
chr12	90570831	chr12	90572158
chr12	90572318	chr12	90588944
chr12	90617388	chr12	113051247
chr12	90618694	chr12	91180652
chr12	90668596	chr12	90683920
chr12	90673915	chr12	90680716
chr12	90673915	chr12	90680716
chr12	90703442	chr12	91021258
chr12	90751571	chr12	90779768
chr12	90785657	chr12	113816684
chr12	90785657	chr12	113816684
chr12	90798847	chr12	115068033
chr12	90803801	chr12	115824390
chr12	90831629	chr12	90882380
chr12	90876483	chr12	113574172
chr12	90883562	chr12	91953020
chr12	90905855	chr12	96570952
chr12	90912684	chr12	91953385
chr12	90932621	chr12	90988156
chr12	91106486	chr12	91107399
chr12	91136054	chr12	112935758
chr12	91154446	chr12	113864786
chr12	91156759	chr12	113013598
chr12	91225195	chr12	112979645
chr12	91314149	chr12	91497599
chr12	91343908	chr12	112785541
chr12	91354721	chr12	93395776
chr12	91391726	chr12	91611152
chr12	91407398	chr12	91489017
chr12	91413809	chr12	91423657
chr12	91477372	chr12	91820809
chr12	91517039	chr12	91526667
chr12	91545661	chr12	112035375
chr12	91548160	chr12	91571904
chr12	91576379	chr12	111853813
chr12	91602341	chr12	91619233
chr12	91611803	chr12	111906716
chr12	91622260	chr12	112698036
chr12	91622260	chr12	112698036
chr12	91624447	chr12	112870639
chr12	91629432	chr12	112673021
chr12	91694000	chr12	91796994
chr12	91761649	chr12	91770508
chr12	91766103	chr12	91767673
chr12	91855456	chr12	92964019
chr12	91857559	chr12	92412540
chr12	91857559	chr12	92412540
chr12	91881405	chr12	92591132
chr12	91904211	chr12	91908530
chr12	91948466	chr12	93412801
chr12	91959989	chr12	112588153
chr12	91993160	chr12	92456108
chr12	91994342	chr12	92540293
chr12	92020411	chr12	92807351
chr12	92035995	chr12	92712248
chr12	92040569	chr12	92040914
chr12	92071967	chr12	92219688
chr12	92074564	chr12	93481456
chr12	92074806	chr12	92560953
chr12	92078988	chr12	92086895
chr12	92137812	chr12	92161483
chr12	92137813	chr12	92161483
chr12	92211634	chr12	92281847
chr12	92219766	chr12	93487002
chr12	92238426	chr12	94304282
chr12	92286281	chr12	92545271
chr12	92286479	chr12	93497270
chr12	92323632	chr12	92391607
chr12	92344870	chr12	92588351
chr12	92353623	chr12	92371786
chr12	92353623	chr12	92371786
chr12	92375512	chr12	93338687
chr12	92375512	chr12	93338687
chr12	92434728	chr12	92767077
chr12	92458731	chr12	92461175
chr12	92498968	chr12	92503598
chr12	92501726	chr12	92522942
chr12	92543881	chr12	92586116
chr12	92563687	chr12	92581718
chr12	92590571	chr12	92741036
chr12	92625194	chr12	92639299
chr12	92679525	chr12	93295185
chr12	92961404	chr12	93042043
chr12	92968146	chr12	93032843
chr12	92989562	chr12	93024789
chr12	93042919	chr12	93464391
chr12	93133951	chr12	93281337
chr12	93160091	chr12	112281612
chr12	93220700	chr12	112198904
chr12	93256789	chr12	93308223
chr12	93333429	chr12	93338757
chr12	93435604	chr12	93437504
chr12	93578406	chr12	95103371
chr12	93579702	chr12	94423877
chr12	93622832	chr12	93669218
chr12	93652533	chr12	94552588
chr12	93671034	chr12	94018999
chr12	93681125	chr12	94749793
chr12	93723820	chr12	93735018
chr12	93791730	chr12	93794997
chr12	93867982	chr12	94033259
chr12	93877127	chr12	93878290
chr12	93911667	chr12	93983895
chr12	93927032	chr12	93931450
chr12	93927782	chr12	93996210
chr12	93959571	chr12	93974603
chr12	93966565	chr12	93996850
chr12	94010114	chr12	94020733
chr12	94010114	chr12	94020733
chr12	94025397	chr12	94126073
chr12	94025397	chr12	94126073
chr12	94065603	chr12	94075799
chr12	94153917	chr12	94577207
chr12	94155650	chr12	94158253
